512047 African_Great_Lakes "The African Great Lakes (Swahili: Maziwa Makuu) are a series of lakes constituting the part of the Rift Valley lakes in and around the East African Rift. They include Lake Victoria, the third-largest fresh water lake in the world by area, Lake Tanganyika, the world's second-largest freshwater lake by volume and depth, and Lake Malawi, the world's eighth-largest fresh water lake by area. Collectively, they contain 31,000 km3 (7400 cu mi) of water, which is more than either Lake Baikal or the North American Great Lakes. This total constitutes about 25% of the planet's unfrozen surface fresh water. The large rift lakes of Africa are the ancient home of great biodiversity, and 10% of the world's fish species live there. Countries in the African Great Lakes region (sometimes also called Greater Lakes region) include Burundi, the Democratic Republic of the Congo, Kenya, Malawi, Rwanda, Tanzania and Uganda.The Great Lakes area, where colonial era borders cut through ethnic groups, has in the last 20 years been a crucible of conflict that has launched multiple uprisings and invasions. The United Nations, the United States, and several European countries have special envoys or representatives to the Great Lakes region. Local populations recently have denounced the presence of these 'agency' groups like the UN, saying they often do not actually prevent attacks or protect local villages, but are posted for whitewashing purposes or to safeguard western envoys, citizens and their business interests. They have also been accused by both local and other African nations of participating in human rights abuses and rampant sex-based exploitation and trafficking."
513844 Emoji "Emoji (Japanese: 絵文字（えもじ）, English: ; Japanese: [emodʑi]; singular emoji, plural emoji or emojis) are ideograms and smileys used in electronic messages and web pages. Emoji exist in various genres, including facial expressions, common objects, places and types of weather, and animals. They are much like emoticons, but emoji are actual pictures instead of typographics. Originally meaning pictograph, the word emoji comes from Japanese e (絵, ""picture"") + moji (文字, ""character""); the resemblance to the English words emotion and emoticon is purely coincidental. The ISO 15924 script code for emoji is Zsye. Originating on Japanese mobile phones in 1997, emoji became increasingly popular worldwide in the 2010s after being added to several mobile operating systems. They are now considered to be a large part of popular culture in the west. In 2015, Oxford Dictionaries named the Face with Tears of Joy emoji (😂) the Word of the Year."
516432 From_the_Earth_to_the_Moon_(miniseries) "From the Earth to the Moon is a 12-part 1998 HBO television miniseries co-produced by Ron Howard, Brian Grazer, Tom Hanks, and Michael Bostick, telling the story of the Apollo program during the 1960s and early 1970s in docudrama format. Largely based on Andrew Chaikin's book, A Man on the Moon, the series is known for its accurate telling of the story of Apollo and the special effects under visual director Ernest D. Farino. The series takes its title from, but is not based upon, the Jules Verne science fiction novel From the Earth to the Moon. Hanks appears in every episode, introducing each of the first eleven. The last episode is represented in a pseudo-documentary format narrated by Blythe Danner, interspersed with a reenactment of the making of Georges Méliès' film Le Voyage dans la Lune. Hanks narrates and appears in these scenes as Méliès' assistant."
524651 Latin_American_cuisine "Latin American cuisine is the typical foods, beverages, and cooking styles common to many of the countries and cultures in Latin America. Latin America is a highly diverse area of land that holds various cuisines that vary from nation to nation. Some items typical of Latin American cuisine include maize-based dishes arepas, pupusas, tacos, tamales, tortillas and various salsas and other condiments (guacamole, pico de gallo, mole, chimichurri, chili, aji, pebre). These spices are generally what give the Latin American cuisines a distinct flavor; yet, each country of Latin America tends to use a different spice and those that share spices tend to use them at different quantities. Thus, this leads for a variety across the land. Sofrito, a culinary term that originally referred to a specific combination of sautéed or braised aromatics, exists in Latin American cuisine. It refers to a sauce of tomatoes, roasted bell peppers, garlic, onions and herbs. Latin American beverages are just as distinct as their foods. Some of the beverages can even date back to the times of the Native Americans. Some popular beverages include coffee, mate, hibiscus tea, horchata, chicha, atole, cacao and aguas frescas. Desserts in Latin America are generally very sweet in taste. They include dulce de leche, alfajor, rice pudding, tres leches cake, teja and flan."
530115 Husky "Husky is a general name for a sled-type of dog used in northern regions, differentiated from other sled-dog types by their fast pulling style. They are an ever-changing cross-breed of the fastest dogs. The Alaskan Malamute, by contrast, was used for pulling heavier loads. Huskies are used in sled dog racing. In recent years, companies have been marketing tourist treks with dog sledges for adventure travelers in snow regions as well. Huskies are also today kept as pets, and groups work to find new pet homes for retired racing and adventure trekking dogs."
534366 Barack_Obama "Barack Hussein Obama II ( (listen); born August 4, 1961) is an American attorney and politician who served as the 44th president of the United States from 2009 to 2017. A member of the Democratic Party, he was the first African American to be elected to the presidency. He previously served as a U.S. senator from Illinois from 2005 to 2008 and an Illinois state senator from 1997 to 2004. Obama was born in Honolulu, Hawaii. After graduating from Columbia University in 1983, he worked as a community organizer in Chicago. In 1988, he enrolled in Harvard Law School, where he was the first black president of the Harvard Law Review. After graduating, he became a civil rights attorney and an academic, teaching constitutional law at the University of Chicago Law School from 1992 to 2004. He represented the 13th district for three terms in the Illinois Senate from 1997 until 2004, when he ran for the U.S. Senate. He received national attention in 2004 with his March primary win, his well-received July Democratic National Convention keynote address, and his landslide November election to the Senate. In 2008, he was nominated for president a year after his campaign began, after a close primary campaign against Hillary Clinton. He was elected over Republican John McCain and was inaugurated on January 20, 2009. Nine months later, he was named the 2009 Nobel Peace Prize laureate. Regarded as a centrist New Democrat, Obama signed many landmark bills into law during his first two years in office. The main reforms that were passed include the Patient Protection and Affordable Care Act (commonly referred to as the ""Affordable Care Act"" or ""Obamacare""), the Dodd–Frank Wall Street Reform and Consumer Protection Act, and the Don't Ask, Don't Tell Repeal Act of 2010. The American Recovery and Reinvestment Act of 2009 and Tax Relief, Unemployment Insurance Reauthorization, and Job Creation Act of 2010 served as economic stimulus amidst the Great Recession. After a lengthy debate over the national debt limit, he signed the Budget Control and the American Taxpayer Relief Acts. In foreign policy, he increased U.S. troop levels in Afghanistan, reduced nuclear weapons with the United States–Russia New START treaty, and ended military involvement in the Iraq War. He ordered military involvement in Libya, contributing to the overthrow of Muammar Gaddafi. He also ordered the military operations that resulted in the deaths of Osama bin Laden and suspected Yemeni Al-Qaeda operative Anwar al-Awlaki. After winning re-election by defeating Republican opponent Mitt Romney, Obama was sworn in for a second term in 2013. During this term, he promoted inclusiveness for LGBT Americans. His administration filed briefs that urged the Supreme Court to strike down same-sex marriage bans as unconstitutional (United States v. Windsor and Obergefell v. Hodges); same-sex marriage was fully legalized in 2015 after the Court ruled that a same-sex marriage ban was unconstitutional in Obergefell. He advocated for gun control in response to the Sandy Hook Elementary School shooting, indicating support for a ban on assault weapons, and issued wide-ranging executive actions concerning global warming and immigration. In foreign policy, he ordered military intervention in Iraq in response to gains made by ISIL after the 2011 withdrawal from Iraq, continued the process of ending U.S. combat operations in Afghanistan in 2016, promoted discussions that led to the 2015 Paris Agreement on global climate change, initiated sanctions against Russia following the invasion in Ukraine and again after Russian interference in the 2016 United States elections, brokered a nuclear deal with Iran, and normalized U.S. relations with Cuba. Obama nominated three justices to the Supreme Court: Sonia Sotomayor and Elena Kagan were confirmed as justices, while Merrick Garland faced unprecedented partisan obstruction and was ultimately not confirmed. During his term in office, America's soft power and reputation abroad significantly improved.Obama's presidency has generally been regarded favorably, and evaluations of his presidency among historians, political scientists, and the general public place him among the upper tier of American presidents. Obama left office and retired in January 2017 and currently resides in Washington, D.C. A December 2018 Gallup poll found Obama to be the most admired man in America for an unprecedented 11th consecutive year, although Dwight D. Eisenhower was selected most admired in twelve non-consecutive years."
552748 Rift_Valley_lakes "The Rift Valley lakes are a series of lakes in the East African Rift valley that runs through eastern Africa from Ethiopia in the north to Malawi in the south, and includes the African Great Lakes in the south. These include some of the world's oldest lakes, deepest lakes, largest lakes by area, and largest lakes by volume. Many are freshwater ecoregions of great biodiversity, while others are alkaline ""soda lakes"" supporting highly specialised organisms. The Rift Valley lakes are well known for the evolution of at least 800 cichlid fish species that live in their waters. More species are expected to be discovered.The World Wide Fund for Nature has designated these lakes as one of its Global 200 priority ecoregions for conservation.In this article, the major lakes are listed, generally in order from north to south, and more detailed articles on each lake can be accessed through the linked names."
697240 Merchandising "In the broadest sense, merchandising is any practice which contributes to the sale of products to a retail consumer. At a retail in-store level, merchandising refers to the variety of products available for sale and the display of those products in such a way that it stimulates interest and entices customers to make a purchase. In the profession of merchandising you are either employed by the store in which you work, or by an independent distributor.  As a professional merchandiser, in a retail setting, you will not only know your products (i.e. coffee, juice, soda, etc.) but you will gauge other “vendors” like products as you tend to your job.  Working with the store and other merchandisers, shelf space is often given or taken as need be in some locations(for some young merchandisers this is known as “war”) In retail commerce, visual display merchandising means merchandise sales using product design, selection, packaging, pricing, and display that stimulates consumers to spend more. This includes disciplines and discounting, physical presentation of products and displays, and the decisions about which products should be presented to which customers at what time. Merchandising helps to understand the ordinary dating notation for the terms of payment of an invoice. Codified discounting solves pricing problems including markups and markdowns. It helps to find the net price of an item after single or multiple trade discounts and can calculate a single discount rate that is equivalent to a series of multiple discounts. Further, it helps to calculate the amount of cash discount for which a payment qualifies."
713625 A_Storm_of_Swords "A Storm of Swords is the third of seven planned novels in A Song of Ice and Fire, a fantasy series by American author George R. R. Martin. It was first published on August 8, 2000, in the United Kingdom, with a United States edition following in November 2000. Its publication was preceded by a novella called Path of the Dragon, which collects some of the Daenerys Targaryen chapters from the novel into a single book. At the time of its publication, A Storm of Swords was the longest novel in the series. It was so long that in the UK, Ireland, Australia, and Israel, its paperback edition was split in half, Part 1 being published as Steel and Snow in June 2001 (with the one-volume cover) and Part 2 as Blood and Gold in August 2001 (with a specially-commissioned new cover). The same division was used in the Polish and Greek editions. In France, the decision was made to cut the novel into four separate volumes. A Storm of Swords won the 2001 Locus Award, the 2002 Geffen Award for Best Novel and was nominated for the 2001 Nebula Award for Best Novel. It was the first novel in the series to be nominated for the Hugo Award, one of the two most prestigious awards in science fiction and fantasy publishing, although it lost to J. K. Rowling's novel Harry Potter and the Goblet of Fire.Meisha Merlin Publishing, which had previously issued limited, illustrated editions of both A Game of Thrones and A Clash of Kings, was planning to release a similar version for A Storm of Swords in two volumes; however, lengthy delays in the release of A Clash of Kings caused it to lose its publishing rights, which were picked up by Subterranean Press. This edition, illustrated by Charles Vess, was released in the summer of 2006. A Storm of Swords is also the name of the second expansion to the board game A Game of Thrones, released in July 2006. Approximately the first half of the novel was adapted for television as the third season of the HBO show Game of Thrones, while the second half became the basis for the series' fourth season, and some elements for the series' fifth season."
721481 Taken_(miniseries) "Taken, also known as Steven Spielberg Presents Taken, is an American science fiction miniseries which first aired on the Sci-Fi Channel from December 2 to 13, 2002. Filmed in Vancouver, British Columbia, Canada, it was written by Leslie Bohem, and directed by Breck Eisner, Félix Enríquez Alcalá, John Fawcett, Tobe Hooper, Jeremy Paul Kagan, Michael Katleman, Sergio Mimica-Gezzan, Bryan Spicer, Jeff Woolnough, and Thomas J. Wright. The executive producers were Leslie Bohem and Steven Spielberg. The show takes place from 1944 to 2002 and follows the lives of three families: the Crawfords, who seek to cover up the Roswell crash and the existence of aliens; the Keys, who are subject to frequent experimentation by the aliens; and the Clarkes, who sheltered one of the surviving aliens from the crash. As a result of the decades-long storyline, not a single actor or character appears in every episode of the series. Reception was positive.. The series won the Emmy Award for Outstanding Miniseries and was nominated for the Golden Globe Award for Outstanding Miniseries or TV Movie.When the show was launched, the Sci-Fi Channel used the simultaneous establishment of the organization Coalition for Freedom of Information in its promotion campaign. Both the Sci-Fi Channel and the Coalition for Freedom of Information are clients of Washington, D.C. public relations firm PodestaMattoon, and this apparent co-mingling of clients was criticized. The Coalition for Freedom of Information is a group which seeks the release of classified governmental UFO files as well as scientific, Congressional, and media credibility for the study of this subject.Actors starring in the series include Joel Gretsch, Steve Burton, Eric Close, Heather Donahue, Matt Frewer, Catherine Dent, Ryan Hurst, Adam Kaufman, Karen Austin, Julie Benz, Tina Holmes, Willie Garson, John Hawkes, Jason Gray-Stanford, Andy Powers, Ryan Merriman, Michael Moriarty, Michael Jeter, James McDaniel, James Kirk, and Dakota Fanning (who narrates as well as stars as Allie Keys)."
771717 Game_(hunting) "Game or quarry is any animal hunted for sport or for food, and the meat of those animals. The type and range of animals hunted for food varies in different parts of the world."
884607 Desperate_Housewives "Desperate Housewives is an American mystery comedy-drama television series created by Marc Cherry and produced by ABC Studios and Cherry Productions. It originally aired for eight seasons on ABC from October 3, 2004 until May 13, 2012. Executive producer Cherry served as showrunner. Other executive producers since the fourth season included Bob Daily, George W. Perkins, John Pardee, Joey Murphy, David Grossman, and Larry Shaw. Set on Wisteria Lane, a street in the fictional town of Fairview in the fictional Eagle State, Desperate Housewives follows the lives of a group of women as seen through the eyes of their friend and neighbor who committed suicide in the pilot episode. The storyline covers thirteen years of the women's lives over eight seasons, set between the years 2004–2008, and later 2013–2017 (the storyline includes a five-year jump in time, as well as flashbacks and flashforwards ranging from the 1980s to the 2020s). They work through domestic struggles and family life, while facing the secrets, crimes, and mysteries hidden behind the doors of their—on the surface—beautiful and seemingly perfect suburban neighborhood. The series features an ensemble cast, headed by Teri Hatcher as Susan Mayer, Felicity Huffman as Lynette Scavo, Marcia Cross as Bree Van de Kamp, and Eva Longoria as Gabrielle Solis. Brenda Strong narrates the series as the late Mary Alice Young, appearing sporadically in flashbacks or dream sequences.Desperate Housewives was well received by viewers and critics alike. It won multiple Primetime Emmy, Golden Globe and Screen Actors Guild Awards. From the 2004–05 through the 2008–09 television seasons, its first five seasons were rated amongst the top ten most-watched series. In 2007, it was reported to be the most popular show in its demographic worldwide, with an audience of approximately 120 million and was also reported as the third-most-watched television series in a study of ratings in twenty countries. In 2012, it remained the most-watched comedy series internationally based on data from Eurodata TV Worldwide, which measured ratings across five continents; it has held this position since 2006. Moreover, it was the third-highest revenue-earning series for 2010, with $2.74 million per half an hour. The show was ranked at number fifty-six on Entertainment Weekly's ""New TV Classics"" list.In 2011, it was confirmed that Desperate Housewives would conclude after its eighth season; the series finale aired on May 13, 2012. By the end of the series, it had surpassed Charmed as the longest-running hour-long television series featuring all-female leads by two episodes."
898017 Empire_(film_magazine) "Empire is a British film magazine published monthly by Bauer Consumer Media  of Hamburg based Bauer Media Group. From the first issue in July 1989, the magazine was edited by Barry McIlheney and published by Emap. Bauer purchased Emap Consumer Media in early 2008. Published in the United Kingdom, Empire organises the annual Empire Awards which were sponsored by Sony Ericsson, and from 2009 sponsored by Jameson. The awards are voted for by readers of the magazine."
919617 Catgut "Catgut is a type of cord that is prepared from the natural fibre found in the walls of animal intestines. Catgut makers usually use sheep or goat intestines, but occasionally use the intestines of cattle, hogs, horses, mules, or donkeys. Despite the name, catgut manufacturers do not use cat intestines."
932477 Tuf_Voyaging "Tuf Voyaging is a 1986 science fiction fix-up novel by American writer George R. R. Martin, first published in hardcover by Baen Books. It is a darkly comic meditation on environmentalism and absolute power. This novel is a collection of related short fiction works, originally published over several years, beginning with 1976's ""A Beast for Norn"". The book includes a prologue and Martin's S'uthlam storyline (published in Analog Science Fiction and Fact), adding them as bridging material, and gathering them with other Tuf stories into one episodic novel.The novel concerns the (mis)adventures of Haviland Tuf, an exceptionally tall, bald, very pale, overweight, phlegmatic, vegetarian, cat-loving-but-otherwise solitary space trader. Tuf inadvertently becomes the master of the Ark, an ancient, 30-kilometre-long (19 mi) ""seedship"" - a very powerful warship with advanced ecological engineering capabilities - after a deal with several venal and cutthroat traders goes awry.  Tuf travels the galaxy, offering his services to worlds with environmental problems, and sometimes imposing solutions of his own. The stories in Tuf Voyaging are set in the same fictional ""Thousand Worlds"" universe as several of Martin's other works, including Dying of the Light, Sandkings. Nightflyers, A Song for Lya and ""The Way of Cross and Dragon"".Martin cited fantasy fiction and science fiction Grand Master Jack Vance as having a large influence on his Tuf stories, and he emulated Vance's writing style in most of them.In 2006, Tuf Voyaging was nominated for a Seiun Award in Japan for translated long form novel. Several of the individual stories have also been honored. In 1982, ""Guardians"" won the Locus Award for Best Novelette  and was nominated for the Hugo Award for Best Novelette. In the 1986 Analog Readers Poll in the novella/novelette category, ""Loaves and Fishes"" won and ""Manna from Heaven"" took second place."
935492 Jerome_Flynn "Jerome Patrick Flynn (born 16 March 1963) is an English actor and singer. He is best known for his roles as Paddy Garvey of the King's Fusiliers in the ITV series Soldier Soldier, Fireman Kenny 'Rambo' Baines in the pilot of London's Burning, Bronn in the hit HBO series Game of Thrones, and Bennet Drake in Ripper Street. He and his Soldier Soldier co-star Robson Green also performed as Robson & Jerome in the later half of the 1990s. They released a version of ""Unchained Melody"", which stayed at number 1 for 7 weeks on the UK Chart, selling more than a million copies and becoming the best-selling single of 1995. The duo had two further number 1 singles: ""I Believe"" and ""What Becomes of the Brokenhearted"". Their eponymous debut album and the follow-up Take Two both reached number 1 on the UK Albums Chart."
982115 Principal_photography "Principal photography is the phase of film production in which the bulk of the movie is filmed, with actors on set and cameras rolling, as distinct from pre-production and post-production. Principal photography is typically the most expensive phase of film production, due to actor, director, and set crew salaries, as well as the costs of certain shots, props, and on-set special effects.  Its start generally marks a point of no return for the financiers, because until it is complete, there is unlikely to be enough material filmed to release a final product needed to recoup costs.While it is common for a film to lose its greenlight status during pre-production – for example, when an essential cast member drops out or unexpectedly dies, or some scandal engulfs the studio or an actor – it is rare for the film to lose financing once principal photography has begun.Feature films usually have insurance in place by the time principal photography begins. The death of a bankable star before completing all planned takes or the loss of sets or footage can render a film impossible to complete as planned. For example, sets are notoriously flammable. Furthermore, professional-quality movie cameras are usually rented as needed, and most camera houses do not allow rentals of their equipment without proof of insurance.Once a film concludes principal photography, it is said to have wrapped, and a wrap party may be organized to celebrate. During post-production, it may become apparent that some shots or sequences are missing or incomplete and are required to complete the film, or that a particular scene is not playing as expected, or that a performer needs to be replaced entirely. In these circumstances, additional material may have to be shot.  If the material has already been shot once or is substantial, this process is referred to as a re-shoot. However, if the material is new and relatively minor, it is often referred to as a pick-up."
1014109 National_Wax_Museum_Plus "The National Wax Museum Plus is a privately owned waxworks museum in Dublin, Ireland."
1060418 The_10th_Kingdom "The 10th Kingdom is an American fairytale fantasy miniseries written by Simon Moore and produced by Britain's Carnival Films, Germany's Babelsberg Film und Fernsehen, and the USA's Hallmark Entertainment. It depicts the adventures of a young woman and her father after they are transported from New York City, through a magical mirror into a parallel world of fairy tales. The miniseries was initially broadcast over five nights in two-hour episodes on NBC, beginning February 27, 2000.  It won an Emmy Award for Outstanding Main Title Design in 2000. The premiere had over 14.04 million viewers."
1102458 The_Wire "The Wire is an American crime drama television series created and primarily written by author and former police reporter David Simon. The series was broadcast by the cable network HBO in the United States. The Wire premiered on June 2, 2002 and ended on March 9, 2008, comprising 60 episodes over five seasons. Set and produced in Baltimore, Maryland, The Wire introduces a different institution of the city and its relationship to law enforcement in each season, while retaining characters and advancing storylines from previous seasons. The five subjects are, in chronological order: the illegal drug trade, the seaport system, the city government and bureaucracy, education and schools, and the print news medium. The large cast consists mainly of actors who are little known for their other roles, as well as numerous real-life Baltimore and Maryland figures in guest and recurring roles. Simon has said that despite its framing as a crime drama, the show is ""really about the American city, and about how we live together. It's about how institutions have an effect on individuals. Whether one is a cop, a longshoreman, a drug dealer, a politician, a judge or a lawyer, all are ultimately compromised and must contend with whatever institution to which they are committed.""The Wire is lauded for its literary themes, its uncommonly accurate exploration of society and politics, and its realistic portrayal of urban life. Although during its original run the series received only average ratings and never won any major television awards, it is now widely regarded to be one of the greatest television shows of all time."
1318361 Eyes_on_the_Prize "Eyes on the Prize is an American television series and 14-part documentary about the Civil Rights Movement in the United States.  The documentary originally aired on the PBS network and also aired in the United Kingdom on BBC2.  Created and executive produced by Henry Hampton at the film production company Blackside and narrated by Julian Bond, the series uses archival footage, stills and interviews of participants and opponents of the movement.  The title of the series is derived from the folk song ""Keep Your Eyes on the Prize,"" which is used in each episode as the opening theme music. A total of 14 episodes of Eyes on the Prize were produced in two separate parts.  The first part, Eyes on the Prize: America's Civil Rights Years 1954–1965, chronicles the time period between the United States Supreme Court ruling Brown v. Board of Education (1954) to the Selma to Montgomery marches of 1965.  It consists of six episodes, which premiered on January 21, 1987 and concluded on February 25, 1987.  The second part, Eyes on the Prize II: America at the Racial Crossroads 1965–1985, chronicles the time period between the national emergence of Malcolm X during 1964 to the 1983 election of Harold Washington as the first African-American mayor of Chicago.  It consists of eight episodes, which aired on January 15, 1990 and ended on March 5, 1990, and was made widely available to educators on VHS tape. All 14 hours were re-released on DVD in 2006 by PBS."
1324684 Real_Time_with_Bill_Maher "Real Time with Bill Maher is a talk show that airs weekly on HBO, hosted by comedian and political satirist Bill Maher. Much like his previous series Politically Incorrect on Comedy Central and later ABC, Real Time features a panel of guests who discuss current events in politics and the media. Unlike the previous show, guests are usually better versed in the subject matter: more experts such as journalists, professors, and politicians participate in the panel, and fewer actors and celebrities are included. Real Time is a weekly hour-long program with a studio audience, airing live on Friday nights at 10:00 pm ET. It originates from Studio 33 (""The Bob Barker Studio"") at CBS Television City in Los Angeles. In addition, a 10- to 15-minute ""Overtime"" segment quickly follows the show on YouTube (Live Streams), which answers questions posted by viewers through HBO's online website for the show. The show's seventeenth season premiered on January 18, 2019. HBO has renewed Real Time through 2020."
1358672 Hula_Valley "The Hula Valley (Hebrew: עמק החולה, translit. Emek Ha-Ḥula; also transliterated as Huleh Valley) is an agricultural region in northern Israel with abundant fresh water, which used to be Lake Hula, prior to its draining. It is a major stopover for birds migrating along the Syrian-African Rift Valley between Africa, Europe, and Asia. Lake Hula and the marshland surrounding it were a breeding ground for mosquitoes carrying malaria, and so were drained in the 1950s. A small section of the valley was later re-flooded in an attempt to revive a nearly extinct ecosystem. An estimated 500 million migrating birds now pass through the Hula Valley every year."
1670801 Inner_Niger_Delta "The Inner Niger Delta, also known as the Macina or Masina, is the inland delta of the Niger River. It is an area of fluvial wetlands, lakes and floodplains in the semi-arid Sahel area of central Mali, just south of the Sahara desert."
1833705 Tropical_fish "Tropical fish are generally those fish found in aquatic tropical environments around the world, including both freshwater and saltwater species. Fishkeepers often keep tropical fish in freshwater and saltwater aquariums. The term ""tropical fish"" is not a taxonomic group, but rather is a general term for fish found in such environments, particularly those kept in aquariums."
1853372 Chamois_leather "Chamois leather () is a type of porous leather, traditionally the skin of the chamois (Rupicapra rupicapra), a type of European mountain goat but today it is made almost exclusively from the flesh split of a sheepskin."
2108274 Lena_Headey "Lena Kathren Headey ( LEE-nə HEE-dee; born 3 October 1973) is an English actress. She is best known for her portrayal of Cersei Lannister on the HBO drama series Game of Thrones (2011–2019), for which she has received five Primetime Emmy Award nominations and a Golden Globe nomination. Headey made her film debut in Waterland (1992), and continued to work steadily in British and American films and on television, before finding fame with her lead performances in The Brothers Grimm (2005) and 300 (2007). Her other film credits include The Remains of the Day (1993), The Jungle Book (1994), Ripley's Game (2002), Dredd (2012), The Purge (2013), and 300: Rise of an Empire (2014). Outside of film, Headey played Sarah Connor in the spin-off television series Terminator: The Sarah Connor Chronicles (2008–2009). She provided voices for the role-playing video game Risen (2009) and the video game tie-in film Kingsglaive: Final Fantasy XV (2016), as well as the animated series Danger Mouse (2015–) and Trollhunters (2017–2018)."
2264013 Flowerhorn_cichlid "Flowerhorn cichlids are ornamental aquarium fish noted for their vivid colors and the distinctively shaped heads for which they are named. Their head protuberance, or kok, is formally termed a nuchal hump. Like blood parrot cichlids, they are man-made hybrids that exist in the wild only because of their release. First developed in Malaysia, Thailand, and Taiwan, they became very popular with Asian fish hobbyists. They are also kept by hobbyists in the US and Europe.  Numerous cast-off flowerhorns have been released to the wild, especially in Singapore and Malaysia, where they have become an invasive pest animal. Their importation is banned in Australia."
2387806 Harry_Potter "Harry Potter is a series of fantasy novels written by British author J. K. Rowling. The novels chronicle the lives of a young wizard, Harry Potter, and his friends Hermione Granger and Ron Weasley, all of whom are students at Hogwarts School of Witchcraft and Wizardry. The main story arc concerns Harry's struggle against Lord Voldemort, a dark wizard who intends to become immortal, overthrow the wizard governing body known as the Ministry of Magic and subjugate all wizards and Muggles (non-magical people). Since the release of the first novel, Harry Potter and the Philosopher's Stone, on 26 June 1997, the books have found immense popularity, critical acclaim and commercial success worldwide. They have attracted a wide adult audience as well as younger readers and are often considered cornerstones of modern young adult literature. As of February 2018, the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into eighty languages. The last four books consecutively set records as the fastest-selling books in history, with the final instalment selling roughly eleven million copies in the United States within twenty-four hours of its release. The series was originally published in English by two major publishers, Bloomsbury in the United Kingdom and Scholastic Press in the United States. A play, Harry Potter and the Cursed Child, based on a story co-written by Rowling, premiered in London on 30 July 2016 at the Palace Theatre, and its script was published by Little, Brown. The original seven books were adapted into an eight-part namesake film series by Warner Bros. Pictures, which is the third highest-grossing film series of all time as of February 2018. In 2016, the total value of the Harry Potter franchise was estimated at $25 billion, making Harry Potter one of the highest-grossing media franchises of all time. A series of many genres, including fantasy, drama, coming of age, and the British school story (which includes elements of mystery, thriller, adventure, horror, and romance), the world of Harry Potter explores numerous themes and includes many cultural meanings and references. According to Rowling, the main theme is death. Other major themes in the series include prejudice, corruption, and madness.The success of the books and films has allowed the Harry Potter franchise to expand with numerous derivative works, a travelling exhibition that premiered in Chicago in 2009, a studio tour in London that opened in 2012, a digital platform on which J.K. Rowling updates the series with new information and insight, and a pentalogy of spin-off films premiering in November 2016 with Fantastic Beasts and Where to Find Them, among many other developments. Most recently, themed attractions, collectively known as The Wizarding World of Harry Potter, have been built at several Universal Parks & Resorts amusement parks around the world."
2558301 The_Rainbow_Fish "The Rainbow Fish is a children's picture book drawn and written by Swiss author and illustrator, Marcus Pfister, and translated into English by J. Alison James.  The book is best known for its message about selfishness and sharing and for the distinctive shiny foil scales of the Rainbow Fish. Decode Entertainment turned the story into an animated television series of the same name, which had aired on the HBO Family television channel in the United States and Teletoon in Canada from 1999 until 2001."
2576917 Evan_Almighty "Evan Almighty is a 2007 American fantasy disaster comedy film, and the stand-alone sequel and spin-off of Bruce Almighty (2003). The film was directed by Tom Shadyac, written by  Steve Oedekerk, based on the characters created by Steve Koren and Mark O'Keefe from the original film, and starring Steve Carell, Morgan Freeman, Lauren Graham and John Goodman. Production of the film began in January 2006. Several visual effect companies were used to provide CGI for the numerous animals and the climactic flood scene. The main plot is a modern-day retelling of Noah's Ark. By the time the film had completed production, it had become the most expensive comedy film ever (this record was later overtaken by Men in Black 3). In October 2007, the film was released on DVD and HD DVD. The film grossed less than its budget of $175 million worldwide, and received generally negative reviews. Evan Almighty was also notable for allegations that the many animals used in the film were treated poorly, but Universal Pictures stressed that the animals were treated humanely."
2882029 Bermeo "Bermeo is a town and municipality in the comarca of Busturialdea. It is in the province of Biscay, which is part of the autonomous region of the Basque Country in northern Spain. With a population of 17,159, it is the most important fishing port in the Basque Country. The town was founded in 1236, and is the largest in Busturialdea. Bermeo was the provincial capital of Biscay from 1476 to 1602. Tourist attractions include the island of Gaztelugatxe, the Ercilla Tower (a fishing museum), San Juan Gate and the port. Bermeo is connected by Euskotren Trena and BizkaiBus to Bilbao. It has a number of neighbourhoods: Arana, Artike, Agirre, San Andres, Almike, Arronategi, San Migel, Demiku, Mañu and San Pelaio."
3025095 The_Corner "The Corner is a 2000 HBO drama television miniseries based on the nonfiction book The Corner: A Year in the Life of an Inner-City Neighborhood (1997) by David Simon and Ed Burns, and adapted for television by Simon and David Mills. It premiered on HBO in the United States on April 16, 2000 and concluded its six-part run on May 21, 2000. The series was released on DVD on July 22, 2003. It won the Primetime Emmy Award for Outstanding Miniseries in 2000. The Corner chronicles the life of a family living in poverty amid the open-air drug markets of West Baltimore. ""The corner"" is the junction of West Fayette Street and North Monroe Street (U.S. Route 1) (39.289372°N 76.646848°W﻿ / 39.289372; -76.646848)."
3081088 Fishkeeping "Fishkeeping is a popular hobby, practiced by aquarists, concerned with keeping fish in a home aquarium or garden pond. There is also a piscicultural fishkeeping industry, as a branch of agriculture."
3123557 The_Neverending_Story_(TV_series) "The Neverending Story: The Animated Adventures of Bastian Balthazar Bux is an animated television series, produced by CineVox Entertainment and HIT Entertainment and animated by Ellipse and Nelvana. It aired for one season (1995–1996) on HBO, and ran for 26 episodes. The series is loosely based on Michael Ende's book, The Neverending Story (1979)."
